"terrai_nom","terrai_pro","status_ter","fase_descr","tipo_terra","terrai_fai","terrai_obs","CommunityArea_Ha","situa_desc","tipo_area_","terrai_per","terrai_pop","reu_id","Stage","stagenum","NDVI_1981","NDVI_1982","NDVI_1983","NDVI_1984","NDVI_1985","NDVI_1986","NDVI_1987","NDVI_1988","NDVI_1989","NDVI_1990","NDVI_1991","NDVI_1992","NDVI_1993","NDVI_1994","NDVI_1995","NDVI_1996","NDVI_1997","NDVI_1998","NDVI_1999","NDVI_2000","NDVI_2001","NDVI_2002","NDVI_2003","NDVI_2004","NDVI_2005","NDVI_2006","NDVI_2007","NDVI_2008","NDVI_2009","NDVI_2010","NDVI_2011","NDVI_2012","NDVI_2013","NDVI_2014","Entry_Year","Accepted_Year","State","NDVI_trend","PSM"
"75","São Pedro do Sepatini",".","Concluído","Regularizada","Terra Indígena","N",NA,27644.2488,"Ativo","Principal","110.81027 Ha",NA,157,"Registrada",8,0.6648,0.55075240904421,0.540987299436365,0.691134731466401,0.684143365973888,0.530452256748909,0.721819982455385,0.568326543475363,0.554848991392399,0.391941627461313,0.390284581747345,0.48192713116291,0.580139486686003,0.602784801427603,0.390836419283474,0.241769505555491,0.294804421638071,0.234549414197871,0.315580834054171,0.162816468643008,0.0507610009212804,0.193640110086344,0.092940690742275,0.143726024579353,0.095752924340572,0.199406641524481,0.18387501541937,0.0441948040300424,0.0867499537458604,0.230930726578943,0.287260643761232,0.342257470363234,0.422286518971382,0.0810605225291531,2003,2011,2,-0.273963580716526,2007.82628799079
"76","São Sebastião",".","Concluído","Regularizada","Terra Indígena","N",NA,61058.5408,"Ativo","Principal","161.78269 Ha",NA,89,"homologada",7,0.413,0.292877403733022,0.344926306889276,0.367470299379134,0.364723104338054,0.454872723112764,0.511481042721079,0.311788993031967,0.327623267470222,0.334027855161947,0.469761958674974,0.452883641349039,0.533473711785629,0.413628884074507,0.368229558453956,0.232812595196287,0.0540117208201329,0.12806658700809,0.0707388457313164,0.137931451724138,0.147917095372409,0.0711285837916644,0,0,0,0.0369038341635993,0.204614903484663,0.136591849139457,0.162559020347875,0.206839761293841,0.327748744358504,0.494452200688791,0.500410213636887,0.57245503120045,2000,2002,5,-0.0447704415460442,2004.83231366756
"77","Sepoti",".","Concluído","Regularizada","Terra Indígena","N",NA,251348.9835,"Ativo","Principal","242.62750 Ha",NA,90,"homologada",7,0.934,0.888706753571164,0.950396615668809,0.932153350386517,0.912702765247495,0.99789854366855,0.866800675992891,0.847237438922303,0.916371149771933,0.985291428799413,0.697678194518242,0.890422684562045,0.84261630449871,0.854697751282459,0.850464537203946,0.8149473665044,0.768648335627029,0.750833038805589,0.922576273971816,0.805259143961315,0.826649492046854,0.82736463035361,0.82154713894299,0.824479752600375,0.858974550853873,0.943560640995613,0.946650922641079,1,1,1,0.979761175584148,1,1,0.934003929590143,1995,1997,3,-0.0835354627960544,1999.68024305205
"78","Setemã",".","Processo de Homologação","Declarada","Terra Indígena","N",NA,49430,"Ativo","Principal","125.00000 Ha",NA,47,"identificada",3,0.487,0.721576895843667,0.715622420543422,0.560834686778037,0.789855991311403,0.690817410810099,0.471529849211714,0.392021685877375,0.46017474146542,0.435278408909074,0.580566256303994,0.699934197408324,0.713985364947959,0.64952281461637,0.444791886236416,0.544556652236465,0.617377631119649,0.786907948167828,0.751702004257058,0.810157381902135,0.942230252464233,1,0.919135169591855,1,0.83189113228698,0.888752105899624,0.596569309417515,0.734268366580654,0.660976387373625,0.837257787631375,0.823912660288439,1,0.974034584771449,1,1998,2001,1,-0.0422081137635835,2003.27608135418
"79","Sororó",".","Concluído","Regularizada","Terra Indígena","N",NA,26257,"Ativo","Principal","73.00000 Ha",NA,44,"em identificação",2,0.4137,0.437201975305087,0.430387977359566,0.453382297807524,0.428289581161286,0.272199564527482,0.428500476310262,0.403343502385547,0.419466934650498,0.530638460204909,0.516145818107332,0.645375160689861,0.716371706479725,0.800567272385709,0.645297391280839,0.628186997448813,0.627337796861113,0.574899037579324,0.284676450690523,0.37052217545462,0.542096935362952,0.446148667138523,0.348209591960429,0.389196670291823,0.431687439782839,0.395468635483831,0.303356416410682,0.436803151518211,0.416503597608778,0.300212732492231,0.183171569925245,0.0608197120417089,0,0,2002,2006,2,0.231597391280839,2007.00210621796
"80","Tabalascada",".","Processo de Homologação","Regularizada","Terra Indígena","N",NA,13014.7374,"Ativo","Principal","51.09234 Ha",NA,139,"Registrada",8,0.8549,0.878865278132048,0.868645735027859,1,0.9774319836694,0.80848861012584,0.803507055494558,0.72368138133277,0.61650542688301,0.61415215780176,0.52501680611928,0.573186719072097,0.432248399127953,0.378866943568291,0.297545157710407,0.277636212749815,0.27553987580171,0.234248417252146,0.163341978542347,0.0401031705594066,0.0441769437928512,0.092456074954214,0,0,0,0.0630488149384554,0.240305488165955,0.156376437994791,0.14664848202292,0.0451701299855063,0.00699770809000314,0,0.0322362205777266,0.0937173258413404,2004,2006,4,-0.557354842289593,2009.19436176143
"81","Tabocal",".","Processo de Homologação","Declarada","Terra Indígena","N",NA,906.1516,"Ativo","Principal","16.96733 Ha",NA,79,"demarcada",6,0.6645,0.690758425627586,0.563439489884959,0.316925251031522,0.357166636100386,0.463978594610886,0.424893091838967,0.298808396462677,0.318249499723102,0.475918859183733,0.43188192228715,0.312851718655488,0.347348461518903,0.441022286539102,0.457401995153703,0.459881460608313,0.511773468755944,0.475449024902553,0.504571440785884,0.399132760262207,0.340772743617116,0.238460283120893,0.273456674755327,0.414429951794605,0.305132596261696,0.285556172544728,0.415699399857446,0.362664175472388,0.466051768101425,0.459760750118161,0.429306476431807,0.408665774241631,0.265560533856324,0.171916429956525,2004,2013,3,-0.207098004846297,2009.66936346661
"82","Tenharim do Igarapé Preto",".","Concluído","Regularizada","Terra Indígena","N",NA,87413.1478,"Ativo","Principal","173.00000 Ha",NA,171,"Registrada",8,0.7466,0.765439697431747,0.782893199844692,0.684102748721148,0.759281408388433,0.772021476596105,0.914053217658809,1,0.997783055246861,0.937346555403375,0.95476794094687,0.947426034299623,0.875754882756394,0.856817669731246,0.773283917917256,0.955984049471379,1,1,1,0.873218411705409,0.787248946979629,0.792295754330206,0.690151426534801,0.725410718321191,0.640170520299729,0.594376622013865,0.584101417178252,0.537035163949993,0.632997780955121,0.650132794872283,0.543168666273487,0.42357529646021,0.417359821695911,0.374339151189399,1997,2006,3,0.0266839179172556,2002.06554076135
"83","Tenharim Marmelos",".","Concluído","Regularizada","Terra Indígena","N",NA,497521.7497,"Ativo","Principal","395.16325 Ha",NA,71,"em demarcação",5,0.8856,0.881021654419263,0.780551849259607,0.715394022929247,0.845722292975497,0.838067412794173,0.770165809113279,0.804205373985944,0.976955150940386,1,1,1,0.870798097243667,0.881413194938041,0.912726113821569,0.967551294290705,0.865088989336416,0.788340112376232,0.75612599197651,0.582333106612274,0.609952340020745,0.574760158338012,0.407573696289956,0.562249904517994,0.524404050246951,0.38746930955623,0.149015948328101,0.184299043489946,0,0,0.116763837090895,0.0207921286308849,0.0399053892755238,0.227289748673603,2002,2009,1,0.0271261138215687,2006.80201373938
"84","Trombetas/Mapuera",".","Processo de Homologação","Regularizada","Terra Indígena","N",NA,3970898.042,"Ativo","Principal","1562.28248 Ha",NA,70,"em demarcação",5,0.7433,0.664292513341553,0.448806730956426,0.634772002528955,0.477209121395523,0.313196271645722,0.406712795738183,0.532072367327987,0.61009373705072,0.750625509625677,0.792497846387091,0.825214101698546,0.938023356450931,0.893975638833116,0.825084673655759,0.847862808831404,0.898512289233447,0.909015772093637,1,0.988772831134963,1,1,1,0.910786943944367,0.657736850662493,0.61180280311008,0.600343596110814,0.52977551304182,0.480719294930434,0.464718659496889,0.47941498401725,0.472185431944654,0.563981379161739,0.594978009239663,1995,1996,2,0.0817846736557594,1998.85442196217
"85","Tukuna Umariaçu",".","Concluído","Regularizada","Terra Indígena","N",NA,4854.9989,"Ativo","Principal","40.59212 Ha",NA,173,"Registrada",8,0.0997,0.150780854697231,0.204534961060093,0.247057591950237,0.12643926280168,0.0469296032044393,0,0.071917577392012,0.080593059912159,0.237252874691207,0.13691001208543,0.215612712828238,0.0704963335824146,0.151516368278973,0.277290238292624,0.32292845572342,0.366588608490208,0.328611715664881,0.392142777965875,0.170935244175683,0.109920318037857,0.0130318717197088,0,0,0,0,0.0485964587883915,0.0764734386318473,0.031876383544947,0.0359061420434634,0.21266557340228,0.263496637687064,0.230400864355409,0.247716565233927,2002,2010,3,0.177590238292624,2008.33368445338
"86","Tumiã",".","Concluído","Regularizada","Terra Indígena","N",NA,124357.4172,"Ativo","Principal","251.68494 Ha",NA,174,"Registrada",8,0.0223,0.031935666705569,0.0168435213862627,0,0,0,0.179208089697821,0.110549569532852,0.156542655149072,0.191146574466851,0.0224102734104299,0.103176956691005,0,0.0863731481912149,0,0.110455877370571,0.147267963572249,0.357530186375368,0.313655235800652,0.315943024428546,0.428909052019304,0.499600313158149,0.527293766691394,0.456020583166402,0.376022844670213,0.368256234937254,0.251878388429844,0.326441446278031,0.346784871368778,0.133637762362807,0.165097083081223,0.0981509271903594,0.125840590881286,0.185376792628478,1999,2007,4,-0.0223,2005.06367299007
"87","Uirapuru",".","Processo de Homologação","Declarada","Terra Indígena","S",NA,21680,"Ativo","Principal","97.00000 Ha",NA,48,"Identificada",3,0.4261,0.296271678971897,0.211474624244232,0,0,0,0.0400414761613004,0.0790931850462848,0.263871950970142,0.396240624055107,0.223133142335616,0.257498016642894,0.196562776584266,0.3952850631347,0.341631078722118,0.368317987235772,0.414202967416686,0.489558168320846,0.394352344201679,0.379161276112479,0.234689884988335,0.190314451275759,0.322937178362747,0.505510492907996,0.489674352187623,0.495468826406594,0.521726274466644,0.540562230396543,0.404566126819976,0.131625695720012,0.218381693770855,0.203973012385585,0.107749459278548,0.144558558466603,1998,2005,3,-0.0844689212778821,2003.67719413294
"88","Uneiuxi",".","Concluído","Regularizada","Terra Indígena","N",NA,403182.8081,"Ativo","Principal","604.10181 Ha",NA,176,"Registrada",8,0.5331,0.525279648529625,0.494334811607701,0.388392416687572,0.446176643339814,0.490159566054121,0.357092733277179,0.396463247250321,0.325309707633322,0.332103251447053,0.237301960249726,0.18523197296967,0.0901147933077045,0.0288217378323185,0,0,0.0351107098195554,0.14958694442862,0.216168230503514,0.144416683236533,0.136879961841209,0.225522538667021,0.36781481863766,0.365727735467907,0.177864100975435,0.181919929551202,0.215403114047339,0.183412223092767,0.2589938203651,0.237017798436476,0.0949932948941347,0.106065342151242,0.164473091473346,0.0372611099789063,1996,2002,5,-0.5331,2000.56012598632
"89","Vale do Javari",".","Concluído","Regularizada","Terra Indígena","N",NA,8544482.2728,"Ativo","Principal","2055.54582 Ha",NA,177,"Registrada",8,0.8173,0.95014393082783,1,1,0.862826726755053,0.813521970143494,0.94562796987683,0.876370167481196,1,1,1,1,1,0.956269114909026,1,1,0.932944717936254,0.996374533329337,1,1,0.970820476782044,0.852595760099815,0.937727221616595,0.928029939688209,0.894468568642203,1,1,1,0.900219114073559,0.884200423311448,0.744930753438647,0.772707127010765,0.774287867916626,0.69462244859759,2001,2002,5,0.1827,2004.55226641715
"90","Xipaya",".","Processo de Homologação","Homologada","Terra Indígena","N",NA,178723.0238,"Ativo","Principal","212.56364 Ha",NA,67,"em demarcação",5,0.026,0.0477334570012325,0,0.072292251070853,0,0.042424562109997,0.18952819337926,0.450833790084809,0.449722714254392,0.462920278080803,0.520991193345629,0.36598356534884,0.264494933745462,0.216827177781478,0.217108975726952,0.237010044688515,0.166409183078074,0.123623366753123,0.107799096032258,0,0,0.0448845721416191,0.0138312149862683,0,0,0,0.107565156932372,0,0.170916386037182,0.0265364639956668,0.0927413218810019,0.0523978951573036,0,0,2004,2011,2,0.191108975726952,2009.7370578397
"91","Riozinho do Alto Envira",".","Registro Cartorial","Homologada","Terra Indígena","N",NA,260972.03,"Ativo","Principal","420.34588 Ha",NA,72,"em demarcação",5,0.6152,0.468628439469228,0.418256256927001,0.572009809545363,0.353278153685195,0.378849438577238,0.441239883195199,0.583517037077848,0.541485928894718,0.440163245844511,0.332963638017679,0.42694000200105,0.423650214376026,0.307160205102847,0.31745779278036,0.0711801801200645,0,0,0,0.260272345762702,0.193368690714267,0.325893706657286,0.324310534107435,0.347113942362931,0.416922913430913,0.506181489789339,0.558768694870636,0.490578825455742,0.378204452053398,0.387933031111402,0.354639560601712,0.393509399327583,0.250772999612737,0.400522913997001,2001,2006,3,-0.29774220721964,2006.5948600694
"92","Sapotal",".","Certidão SPU","Regularizada","Terra Indígena","N",NA,1264.4661,"Ativo","Principal","16.24586 Ha",NA,62,"delimitada",4,0.0544,0.044096633533307,0.149704517261756,0.226856083893095,0.33339918872345,0.423688345086583,0.388601644973694,0.524355061571109,0.443232377607102,0.307057696107811,0.274087865646164,0.0856149585718588,0,0,0,0,0,0.0157312907776922,0,0.250637157486378,0.167334134451473,0.264093091916138,0.223505177455336,0.119317170505918,0,0,0.135149595507528,0.116702807567233,0.153278972805486,0.168120174792598,0.189010562316081,0.238866181457265,0.0604875235193515,0.0664928839992656,1996,2003,2,-0.0544,2001.34590033789
"93","Anaro",".","Processo de Homologação","Regularizada","Terra Indígena","N",NA,30473.9506,"Ativo","Principal","89.30687 Ha",NA,84,"demarcada",6,0.3804,0.228767263746751,0.210328501501324,0.00930825645462457,0,0.0924593442186096,0.206063620207907,0.402018275778128,0.398152059151926,0.35878549139871,0.416883641086984,0.350113108182311,0.283385459619679,0.405742644637416,0.37480671061885,0.475116279860395,0.604581469741314,0.490861973016867,0.337480317212295,0.491612685418615,0.598778268280169,0.528347247836296,0.504033567293535,0.53581763353914,0.552955334050377,0.5726764805096,0.665151430962475,0.718303612366256,0.747358347722881,0.712973091308942,0.660036092034673,0.802968630373743,0.805406266227836,0.835826053997246,2005,2009,3,-0.00559328938115028,2011.10959574013
"94","Arara do Rio Amonia",".","Processo de Homologação","Declarada","Terra Indígena","N",NA,20534.2205,"Ativo","Principal","81.83600 Ha",NA,51,"identificada",3,0.7638,0.745457431474925,0.631324873195874,0.59592003258046,0.646881859407408,0.791677357582418,0.674675845281985,0.565088220515904,0.78361158023699,0.797030006646567,0.79008931701329,0.767531910617402,0.751480932167717,0.766382313256447,0.604915198742207,0.533992286512969,0.550056456972645,0.489595744871249,0.455809545273522,0.386409474043796,0.396033128481106,0.624383307043892,0.437166486989163,0.500953822733201,0.481256386192519,0.439192405593839,0.519487365920615,0.355244623931544,0.393113951311097,0.587526196684024,0.650766368629166,0.632566692571677,0.781598881317586,0.844485410867432,2004,2011,3,-0.158884801257793,2009.4923387284
"95","Barro Alto",".","Processo de Homologação","Regularizada","Terra Indígena","N",NA,1937.1679,"Ativo","Principal","33.72537 Ha",NA,75,"demarcada",6,0.6954,0.679984216176451,0.754152213951261,0.606669888562115,0.473570395450459,0.603130690704894,0.583553945970665,0.560994883985686,0.599373125310016,0.729322442981751,0.828636666886911,0.857627983566031,0.88551225342446,0.884842128638062,1,1,0.986994949137354,1,0.90899682780832,0.853807813115043,1,1,0.882615681076412,0.743520786818661,0.757695389239838,0.653104689903832,0.528613582670235,0.659451869900508,0.674688737846237,0.776914021236107,0.797651334261914,0.769252519074178,0.710487257403981,0.696417985462646,2002,2007,3,0.3046,2007.33548806705
"96","Batelão",".","Exame do Min. da Justiça","Delimitada","Terra Indígena","N",NA,117050,"Ativo","Principal","224.00000 Ha",NA,59,"delimitada",4,0.9321,1,0.927831928054438,0.858916147435582,0.893800800575422,1,0.984611257573804,0.963931909188734,0.96540020432525,0.860402544846164,0.867494534996863,0.845542529606696,0.813590914905743,0.897876158511552,0.885176734071032,0.860324310458824,0.754047042802603,0.767348849494996,0.929390289702226,0.939598957634324,0.894593198790657,0.833871742342746,0.852340903226413,0.920832739145267,0.969579580785119,0.856232313350695,0.852663194080278,0.952321801269799,1,1,1,0.933214721854571,0.954434750921434,0.931073040541493,1999,2007,4,-0.0469232659289683,2003.6136069843
"97","Apurinã do Igarapé Mucuim",".","Homologada","Regularizada","Terra Indígena","N",NA,73350.6121,"Ativo","Principal","127.59947 Ha",NA,81,"demarcada",6,0.671,0.76190926125966,0.796451620101995,0.913252899992128,0.866648972493769,0.690561476617056,0.635150240269536,0.617902371759279,0.775334040181575,0.609895894488276,0.504879039202181,0.760958426939977,0.710082889810624,0.802412717384378,0.64288157185342,0.665187298691013,0.577517187288077,0.523497983772893,0.46410269408207,0.353978576791508,0.162321983346107,0.238462302115208,0.312063048501055,0.48127380189688,0.338604191351142,0.312469640133431,0.451692144340765,0.633251139523999,0.581830491510434,0.660458516193659,0.560819927187354,0.564972265494115,0.62779366459444,0.634132198567809,2000,2001,3,-0.0281184281465798,2005.37205878531
"98","Guanabara",".","Contraditório","Declarada","Terra Indígena","N",NA,15600,"Ativo","Principal","103.00000 Ha",NA,35,"em identificação",2,0.6956,0.639566456140381,0.528894610894056,0.580552602627232,0.666669237975676,0.770606774331324,0.713146512007487,0.592957381256583,0.545549186961303,0.664561826518013,0.544192477883111,0.545395129836598,0.572010996072258,0.660846167656139,0.774457438168073,0.963528247481323,0.700704322967743,0.619885432350718,0.445215522002115,0.428213908588579,0.458574524916905,0.436236451962981,0.467873952473573,0.370536589573056,0.279992885348211,0.22642379189378,0.196879894012198,0.35351866520337,0.260751534929349,0.224635253164916,0.302780113733619,0.443141536185169,0.570511649093472,0.430223262031286,2000,2009,5,0.0788574381680728,2004.34041029461
"99","Ponciano",".","Contraditório","Delimitada","Terra Indígena","N",NA,4329,"Ativo","Principal","39.00000 Ha",NA,5,"em identificação",2,0.1259,0.0437166847575761,0,0,0.0983792203822002,0.111875869860203,0,0.0954325690192633,0,0.0205109009430096,0.119366828770974,0.274415816910406,0.290899305076266,0.270785749656587,0.332212022847752,0.43312133409344,0.399558208152634,0.330706592816338,0.385864111652565,0.348446780074554,0.300087320604809,0.428738079526756,0.317531996307677,0.422346955036488,0.417297498756303,0.404689482134368,0.412147263039669,0.427423174107204,0.501285036196671,0.615961829597999,0.750665210965613,0.837885900187598,0.62351327570795,0.647758303966161,2002,2005,4,0.206312022847752,2007.99417315451
"100","Prosperidade",".","Concluído","Regularizada","Terra Indígena","N",NA,5572.8552,"Ativo","Principal","50.22937 Ha",NA,66,"em demarcação",5,0.1041,0.103298650099461,0,0,0.0638985555266292,0.0685538619769403,0.0853180934120745,0.102535839502571,0.141204449647517,0.292200593920091,0.185014995003017,0.200533916330965,0.2726466578295,0.178202419941059,0.361357712365921,0.162272203989224,0.19285688728822,0.219976287978832,0.318026099986701,0.338248298161487,0.416654078299563,0.396008474475048,0.236354374950692,0.0597516365578619,0,0,0.00232599667371306,0,0,0,0.0635304137505241,0.00625332290850125,0.00545246685190438,0.141129015064487,2002,2011,5,0.257257712365921,2007.33950271636
"101","Sururuá",".","Processo de Homologação","Declarada","Terra Indígena","N",NA,36125,"Ativo","Principal","123.00000 Ha",NA,52,"identificada",3,0.0021,0.0213462770820531,0,0.164953315515381,0.258009547991991,0.25981870388364,0.293061219119691,0.388693702505509,0.314899622162549,0.26644396030194,0.409286551914047,0.480436857925969,0.330739210426884,0.413645098889642,0.459847844358693,0.481779807444004,0.558956425124531,0.711837844636076,0.826059191732702,0.833449390168555,0.757484095551146,0.883413914495008,0.826098035135267,0.868120990346349,1,1,0.982721821950424,0.716374349805528,0.725302930873446,0.610701412226192,0.514248034239395,0.595513089353111,0.526677445876631,0.598052839182735,1999,2001,5,0.457747844358693,2004.26711281287
"102","Vista Alegre",".","Contraditório","Delimitada","Terra Indígena","N",NA,13206,"Ativo","Principal","75.00000 Ha",NA,12,"em identificação",2,0.9168,0.789689455093522,0.900799982443619,0.6749970361475,0.635384235029702,0.675988618093388,0.493080261243912,0.177119227999955,0.395991329087357,0.547129864016662,0.594547420965312,0.600729201528901,0.439758063105199,0.437184486989155,0.423903547516812,0.445193119755823,0.368703496328511,0.449688124703849,0.389052007202041,0.474416157500513,0.502186740042624,0.530028252475226,0.668376290968686,0.610941802320188,0.56207486185247,0.747406928425206,0.827142167735816,0.714949450477216,0.593811195580572,0.549408692130254,0.437691338449827,0.32600817357675,0.289315239932281,0.468131822255906,1997,2003,3,-0.492896452483188,2001.97442825478
"103","Las Casas",".","Processo de Homologação","Regularizada","Terra Indígena","N",NA,21344.7011,"Ativo","Principal","65.52576 Ha",NA,83,"demarcada",6,0.2932,0.316695443196311,0.252489584490633,0.186160738414785,0.052854961907442,0,0,0,0.214588166358688,0.170461674324206,0.257796592401755,0.152854790891325,0.11961115256373,0.0384884921031908,0.0921031843084413,0.138233281494547,0,0,0,0,0.032030707291914,0,0,0,0,0.153183790772828,0.0961699780464073,0.0297682106782559,0.229100191969496,0.062808663321256,0,0,0.0596418105811542,0,1996,2003,1,-0.201096815691559,2001.53240720462
"104","Porto Limoeiro",".","Certidão SPU","Regularizada","Terra Indígena","N",NA,4587.7205,"Ativo","Principal","39673.08000 Ha",NA,57,"delimitada",4,0.7511,0.778390752064147,0.863736703479829,0.682318760398714,0.573126708593174,0.542606719255648,0.491128014829898,0.751016184028194,0.673311411774382,0.809144381402469,0.708495172318861,0.75323714907609,0.81439607872004,0.766524564020638,0.768382115086693,0.686697470580972,0.649873493874245,0.725860179240501,0.769273925315796,0.780955572525583,0.624423219924022,0.639139523799148,0.591770899863295,0.606402774439031,0.612157141245126,0.595302932158658,0.634982002184483,0.570759162413878,0.56664680716703,0.443100063228018,0.525115898583095,0.594296927432806,0.548584942651471,0.686177468338531,2004,2010,5,0.017282115086693,2008.49399792345
"105","São Domingos do Jacapari e Estação",".","Concluído","Regularizada","Terra Indígena","N",NA,134781.7512,"Ativo","Principal","163960.95000 Ha",NA,82,"demarcada",6,0.2175,0.26263996184071,0.230636758754226,0.231884790485371,0,0.00883198703627969,0,0,0,0.0760334974952004,0.19867834670837,0.285978921182397,0.5237689687944,0.715060983101027,0.755069971060279,0.540981728704844,0.46564327927577,0.380171241664802,0.34966100344196,0.281971874864796,0.26655188948287,0.162753607223904,0.398345122060248,0.294322098508897,0.269295292956427,0.26895433372609,0.171476796730881,0.0212468729130252,0.076703957190521,0.055139251369181,0.170139201047848,0.117555786920743,0.100908970381687,0.0884466039879242,2003,2008,2,0.537569971060279,2008.26022291523
"106","Cacique Fontoura",".","Processo de Homologação","Declarada","Terra Indígena","N",NA,32304.7226,"Ativo","Principal","116.87674 Ha",NA,64,"em demarcação",5,0.8814,1,0.968453625720668,1,1,1,0.973331452081374,0.958211399008935,0.839677978991762,0.799881581671392,0.914940014322542,1,0.932207854800788,1,1,1,0.89085925243855,0.769589958988438,0.635243615591087,0.640657531831724,0.487648236530389,0.468881688379595,0.673767858404867,0.613451730667098,0.708871777764715,0.535787650123212,0.632857918219853,0.561922177722187,0.576050657502207,0.58091971862873,0.531533601882956,0.467162984251906,0.441272403640709,0.385811825060347,1998,2002,4,0.1186,2002.58955590278
"107","Barreirinha",".","Processo de Homologação","Regularizada","Terra Indígena","N",NA,2373.8,"Ativo","Principal","31.01495 Ha",NA,99,"homologada",7,0.4335,0.417599385040882,0.622997453495695,0.55879019531645,0.506460043351515,0.690218876257628,0.718855901487284,0.704942264012309,0.583919518310492,0.575738799144159,0.519632900186816,0.56507619863882,0.408524237957367,0.346993973992887,0.324232815932576,0.206457044097539,0.134839940033118,0.16435676420763,0.0472737195695018,0.035592295246022,0,0,0.057129180594146,0.0219489190185379,0,0.108916545239335,0.0597580680472609,0.058432108479516,0.0709318211821418,0.0173341199019119,0,0.119061580212325,0.218602073853986,0.140333260540564,1996,2002,3,-0.109267184067424,2001.56469795925
"108","Arara da Volta Grande do Xingu",".","Processo de Homologação","Declarada","Terra Indígena","N",NA,25524.931,"Ativo","Principal","89.41617 Ha",NA,55,"delimitada",4,0.2405,0.242318195393874,0.19054820166202,0.215652418361902,0.262421047028876,0.426305469839542,0.468983833389133,0.425770630494009,0.540969571318173,0.330233472405516,0.313614445033195,0.409783339041675,0.501109690506935,0.588845753792752,0.565987162094099,0.590134059431965,0.694519570865019,0.697741643292504,0.666351001331889,0.841055398585305,0.873670444090551,0.904405598010747,0.864457846334568,1,0.954311817426117,1,0.970406426834914,1,1,1,0.968168016301503,0.913677190400187,0.774770279627213,0.740224045214901,1997,2000,2,0.325487162094099,2001.97190981669
"109","Maracaxi",".","Processo de Homologação","Declarada","Terra Indígena","N",NA,720,"Ativo","Principal","13.00000 Ha",NA,24,"em identificação",2,0.606,0.56695601684378,0.479716362858961,0.489758910355662,0.577796516555053,0.587827060957029,0.764218357104576,0.733637945049979,0.728414496063938,0.925342468169015,0.889179300353816,0.757641446671776,0.728795902096201,0.640044420866021,0.600508290004395,0.803443427671485,1,0.894637471333026,1,1,1,0.9670861288478,0.84984557563564,0.958367737398351,0.89978735085102,0.743152570086155,0.696140700830006,0.810439854874742,0.684115677659155,0.661124224610447,0.46160357521487,0.328303068915416,0.531932663133809,0.554237757853936,2005,2014,5,-0.00549170999560455,2009.78991397991
"110","Sissaíma",".","Contraditório","Delimitada","Terra Indígena","N",NA,8700,"Ativo","Principal","75.00000 Ha",NA,29,"em identificação",2,0.1375,0.12301674761422,0.334652923138452,0.491750046454314,0.518569608012593,0.644324871895344,0.684795883300905,0.752664047136067,0.788473804981685,0.746182641352949,0.756809406922177,0.813321898136929,0.844773557917004,0.684021446765664,0.685744103295669,0.601889496689317,0.629859420133477,0.654705626492753,0.728460057009139,0.627723599047509,0.678966820437228,0.961682611802068,1,0.94836992431915,0.953348032533174,1,1,0.978287094271017,1,1,0.972972683893633,1,0.942966706413771,1,2003,2008,5,0.548244103295669,2008.24209778533
"111","Riozinho - RS",".","Processo de Aquisição","Reserva Indígena","Reserva Indígena","N",NA,0,"Ativo","Principal","0.00000 Ha",NA,34,"em identificação",2,0.9835,1,1,0.948687510121245,0.92590518453648,0.981854753997642,0.881227908449475,0.887695371401469,0.797502121031603,0.795134071370084,0.763432658196465,0.902164769726535,0.986624586745092,1,0.998443404089356,1,0.95336355562078,0.823763486986921,0.8231241773307,0.808703516391464,0.791021195029451,0.827766566045548,0.722225401496187,0.912747936586044,1,0.928448056749998,0.907396525368906,0.829132193168266,0.869158692017752,0.875849999626072,0.828178105327358,0.889832113411176,0.903729988911501,0.885754540098087,2004,2010,3,0.014943404089356,2009.08245889919
"112","Água Preta/Inari",".","Concluído","Regularizada","Terra Indígena","N",NA,139763.6705,"Ativo","Principal","288.22043 Ha",NA,120,"Registrada",8,0.2917,0.204523227365033,0.127751757855701,0,0.0858590115324917,0.210002375818744,0.108074208035811,0.0499881716814716,0.0862948570673849,0.125525487948838,0.164928091238063,0.169059404390907,0.159423302528227,0.255016451076568,0.09870805859644,0.136174524650444,0.136694210731008,0.156969045555408,0.288787400289929,0.30307938318143,0.1635561530738,0.159195533656712,0.0988671290149248,0.07930473459635,0.172685517070224,0.134584906807621,0.220445360878625,0.184821016548212,0.273612737051009,0.416798992433041,0.324869907495023,0.325668156014849,0.365139534758997,0.622050448428766,1998,2004,2,-0.19299194140356,2003.11292896194
"113","Aningal",".","Concluído","Regularizada","Terra Indígena","S",NA,7627.0391,"Ativo","Principal","40.25400 Ha",NA,23,"em identificação",2,0.3467,0.226149569104375,0.192100629437565,0.129100881460455,0.0220859765362343,0,0,0.0847294285724336,0.328471235877622,0.398013262170657,0.403620895117326,0.46014331015542,0.606357878009394,0.674376265522483,0.73292319657628,0.79145532222207,0.723852631696411,0.869498300461467,0.697478271621882,0.83017318855865,0.908352713222311,0.948766115617547,1,1,0.996364559172695,0.93650577818235,0.977003364223183,0.865947132991035,0.818203393601138,1,1,1,1,0.778387310337444,1999,2001,5,0.38622319657628,2003.74085534374
